Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
10566588,AFFINITY LABORATORIES LIMITED,29,2562003,0.387,0.387,,Small,01/17/2017 00:00:00,,affinitybiomarkerlabs.com,NW10 6RF,Life Sciences,Life Sciences: Biology and Biotech,,0,,0
10089666,MEDIC SPOT LIMITED,65,2806790,0.347,0.347,,Medium,03/30/2016 00:00:00,Covid tests for travel - fit to fly antigen tests £11.99 and fit to fly pcr tests £49.99. same day private online gp appointments £49.,medicspot.co.uk,WC2H 9JQ,Life Sciences,Life Sciences: Human Health Services,714192.8,2.5,2020-03-01,0
11919796,EVELO BIOSCIENCES (UK) LIMITED,30,1018580,0.419,0.419,,Small,04/01/2019 00:00:00,Evelo is a clinical-stage biotech with a vision to dramatically improve healthcare. our work aims to harness sintax to modulate the body’s immune system.,evelobio.com,E1 6RA,"Life Sciences, Pharma","Life Sciences: Biology and Biotech, Life Sciences: Research, Pharma: Pharma and BioPharma",,0,,0
06706234,SYMMETRON LIMITED,43,901312,0.279,0.279,,Small,09/24/2008 00:00:00,Symmetron is a leading health economics and outcomes consultancy that anticipates your needs and exceeds your expectations.,symmetron.net,W1T 7NF,Life Sciences,"Life Sciences: Human Health Services, Life Sciences: Research",,0,,0
01328873,NOVOZYMES UK LIMITED,28,3218013,0.205,0.349,0.061,Small,09/06/1977 00:00:00,"Together with customers, partners and the global community we improve industrial performance while preserving the planet's resources and build better lives.",novozymes.com,LE11 1QJ,Engineering Biology Application,Engineering Biology Application: Chemicals & Materials - High Value Compounds,,0,,0
09828160,THRIVA LIMITED,305,81141696,0.62,0.757,0.483,Large,10/16/2015 00:00:00,"Understand what's going on inside with our home blood tests — and get results in 48 hours. check your liver function, cholesterol, vitamin d and more.",thriva.co,EC1Y 8AF,"Life Sciences, Wearables and Quantified Self, Software as a Service (SaaS)","Life Sciences: Human Health Services, Wearables and Quantified Self: Apps, Software as a Service (SaaS): Healthcare",,11.29,2020-05-01,0
11020551,COALITION FOR EPIDEMIC PREPAREDNESS INNOVATIONS UK LIMITED,153,16190957,0.509,0.509,,Medium,10/18/2017 00:00:00,Cepi is an alliance to finance and coordinate the development of new vaccines to prevent and contain infectious disease epidemics.,cepi.net,W1B 3DG,Biopharmaceutical,Biopharmaceutical: Vaccines,,0,,0
09420724,CYBIN UK LTD,22,45000,0.276,0.276,,Small,02/04/2015 00:00:00,Small pharma is a biotechnology company researching and developing short-acting psychedelics with therapy for under-served mental health conditions.,smallpharma.com,EC1Y 8RT,"Biopharmaceutical, Life Sciences, Pharma","Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Precision Medicine",139609,0.83,2023-08-01,0
SC229680,LAND SURVEY SOLUTIONS LTD.,391,15276081,0.7404999999999999,1.196,0.285,Large,03/27/2002 00:00:00,,survey-solutions.co.uk,EH6 7BD,"Life Sciences, Design and Modelling Technologies, Geospatial Economy","Life Sciences: Environmental Sciences Products and Services, Design and Modelling Technologies: 3D Modelling and Scanning, Geospatial Economy: Data Capture, Geospatial Economy: Data Processing and Visualisation",,0,2024-01-01,0
08872035,"CATALYST CLINICAL RESEARCH EUROPE, LTD.",70,6222675,0.248,0.248,,Medium,01/31/2014 00:00:00,"Welcome to aptus clinical a specialist full-service clinical contract research organisation (cro), transforming promise into value.",aptusclinical.com,SK10 4TG,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Targeted Therapies, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",531965,0,2022-05-01,0
06766287,LONDON MEDICAL ASSOCIATES LIMITED,96,7218590,0.244,0.244,,Medium,12/05/2008 00:00:00,"London's premier multi-disciplinary clinic. here, under one roof, we offer state-of-the-art facilities and an enormous range of treatments and clinical expertise, provided by world-class consultants, right at the leading edge in their respective fields.",londonmedical.co.uk,N12 8QJ,Life Sciences,Life Sciences: Human Health Services,,0,,0
07284911,ADVANCED INSTRUMENTS LTD.,101,25088981,0.22699999999999998,0.207,0.247,Medium,06/15/2010 00:00:00,"We are a global leading supplier of analytical instruments, consumables and test kits for the clinical, biopharmaceutical, food and beverage industries.",aicompanies.com,BH21 7SE,"Engineering Biology Supply Chain, Biopharmaceutical, Life Sciences, Pharma","Engineering Biology Supply Chain: Physical Assets - Supply Chain Small Scale Manufacturing, Engineering Biology Supply Chain: Diagnostics, Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs), Life Sciences: Life Sciences Manufacturing, Pharma: Additive Manufacturing",360540,0,,0
12905199,TRANSCRIP LIMITED,115,8540005,1.261,1.261,,Medium,09/25/2020 00:00:00,Transcrip supports the development and lifecycle activities of biopharmaceutical products by providing a range of specialist professional services to pharma and biotech companies.,transcrip-partners.com,RG41 5TP,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,2021-01-01,0
02337313,BIOPHARMA PROCESS SYSTEMS LIMITED,68,12046283,-0.00449999999999999,0.14,-0.149,Medium,01/23/1989 00:00:00,,biopharma.co.uk,SO23 0LD,"Engineering Biology Supply Chain, Pharma","Engineering Biology Supply Chain: Physical Assets - Pilot / Mass Manufacturing, Pharma: Pharma and BioPharma",44002,0,2018-03-01,0
08737029,DCA INNOVATION LIMITED,122,1434729,0.29550000000000004,0.562,0.029,Medium,10/17/2013 00:00:00,"The smart, easy and convenient way to manage your health. speak face-to-face with a doctor anytime, anywhere.",doctorcareanywhere.com,EC4Y 8DP,Life Sciences,Life Sciences: Human Health Services,,0,,0
05945946,ENGINEERING SAFETY CONSULTANTS LIMITED,79,7204277,0.343,0.343,,Medium,09/25/2006 00:00:00,Marinespace is a marine planning and environmental consultancy which provides specialist advice and services to clients across a range of sectors.,marinespace.co.uk,EC3A 8AA,"Marine and Maritime, Life Sciences","Marine and Maritime: Aquaculture, Marine and Maritime: Marine Engineering & Naval Architecture, Marine and Maritime: Shipping - Workboats, Marine and Maritime: Professional services, Marine and Maritime: Ports Ecosystem, Life Sciences: Environmental Sciences Products and Services",,0,,0
SC373464,NEXABIOME LIMITED,22,991003,0.2945,0.112,0.477,Small,02/23/2010 00:00:00,Fixed phage solve bacterial problems with targeted phage solutions. we will deliver a solution for your specific microbial challenge. find out more.,fixed-phage.com,G20 0SP,"Engineering Biology Application, Life Sciences","Engineering Biology Application: Agriculture & Food - Agriculture / Eco-Friendly Agrochemicals, Life Sciences: Human Health Services, Life Sciences: Research",30000,0,2013-06-01,0
11120038,CHRONOMICS LIMITED,178,15759186,0.927,0.927,,Medium,12/20/2017 00:00:00,Chronomics enables businesses and their customers to access valuable health insights through our quick and accurate at-home testing platform.,chronomics.com,SW19 3TZ,Omics,Omics: Epigenomics,,2.22,2023-09-01,0
04097099,ECUS LIMITED,231,9778400,0.201,0.201,,Medium,10/26/2000 00:00:00,"With over 30 years of experience working across the environmental consultancy sector, ecus has a proven track record of exceptional delivery.",ecusltd.co.uk,S61 2DW,"Life Sciences, Net Zero","Life Sciences: Environmental Sciences Products and Services, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services",,0,,0
09387131,XERIMIS LTD.,45,3892631,0.248,0.248,,Small,01/13/2015 00:00:00,Clients across the pharmaceutical and biotech industries rely on xerimis as their clinical supply partner.,xerimis.com,RG7 4PN,Pharma,Pharma: Research and Data Analytics,,0,,0
08614024,DOCTOR CARE ANYWHERE LIMITED,1255,73195000,0.9115,1.222,0.601,Large,07/17/2013 00:00:00,"The smart, easy and convenient way to manage your health. speak face-to-face with a doctor anytime, anywhere.",doctorcareanywhere.com,EC4Y 8DP,Life Sciences,Life Sciences: Human Health Services,,69.3,2020-12-01,0
10760856,ALLIANCE ENVIRONMENTAL SERVICES LTD,262,17361346,0.20350000000000001,0.21,0.197,Large,05/09/2017 00:00:00,Home page for ansa environmental services and ansa transport,ansa.co.uk,CW10 0JR,"Life Sciences, Net Zero","Life Sciences: Environmental Sciences Products and Services, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services, Net Zero: Waste Management and Recycling",,0,,0
10997632,AMAROX LIMITED,78,26721126,0.848,0.848,,Medium,10/05/2017 00:00:00,,hetero.com,HA1 2EN,Pharma,Pharma: Pharma and BioPharma,,0,,0
07876476,ASPIRE SCIENTIFIC LIMITED,70,2361969,0.307,0.307,,Medium,12/09/2011 00:00:00,Aspire scientific is an independent agency that ethically delivers the highest quality medical writing support,aspire-scientific.com,SK10 5JZ,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
SC404952,CR CONTRACTING NORTH LTD.,20,1492662,0.24,0.24,,Small,08/08/2011 00:00:00,"Based in scotland, cr contracting north ltd (crc) specialises in civil works, trail design & construction and environmental engineering.",crc.scot,KW10 6UB,Life Sciences,Life Sciences: Environmental Sciences Products and Services,,0,,0
04948632,CELLCENTRIC LIMITED,25,2255117,0.27,0.27,,Small,10/30/2003 00:00:00,,cellcentric.com,CB10 1XL,"Engineering Biology Application, Biopharmaceutical, Life Sciences, Pharma","Engineering Biology Application: Health & Life Sciences, Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",2454490,74.73,2023-09-01,0
09663644,BRITPLAS FACADES LIMITED,75,4429125,0.769,0.769,,Medium,06/30/2015 00:00:00,"Leading commercial glazing specialist - design, supply and installation of windows, curtain walling, safevent window, door systems and security fencing. tel 01925 824 317",britplas.com,WA1 4RW,Life Sciences,Life Sciences: Human Health Services,,0,,0
05233429,SYNAIRGEN PLC,41,105000,0.244,0.244,,Small,09/16/2004 00:00:00,"Synairgen is a drug discovery and development company founded to combat severe respiratory diseases. discover sng001, our breakthrough treatment for covid-19.",synairgen.com,SO16 6YD,Pharma,Pharma: Pharma and BioPharma,,0,2004-11-01,0
10988701,I-PHARM CONSULTING GROUP LIMITED,202,75996520,0.294,0.241,0.347,Large,09/29/2017 00:00:00,"I-pharm consulting provides award-winning international life sciences recruitment services and advice for pharmaceutical, biotech & medical device companies throughout the uk & ireland, europe, usa, australia and singapore.",i-pharmconsulting.com,EC2M 4YJ,"Business Support Services, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Business Support Services: Employment and Recruitment Services, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
11609215,MIROBIO LTD,102,9100375,0.995,0.995,,Medium,10/08/2018 00:00:00,Mirobio’s approach to restore balance to the immune system is inspired by the kintsugi technique which unites pottery to create function and beauty,mirobio.com,OX4 2HN,Life Sciences,Life Sciences: Biology and Biotech,,100.85,2022-08-01,0
10463817,LONDON MEDICAL LABORATORY LIMITED,385,82847500,3.963,2.013,5.913,Large,11/04/2016 00:00:00,State-of-the-art laboratory near battersea park offering the finest in pathology testing solutions,londonmedicallaboratory.co.uk,SW8 4TJ,Life Sciences,Life Sciences: Human Health Services,,0,,1
06227377,TOGETHERALL LTD,118,3847317,0.215,0.358,0.072,Medium,04/25/2007 00:00:00,"Togetherall is leading uk digital mental health service – a safe and moderated network to share anonymously, get help and support others.",togetherall.com,WC1N 3AX,Life Sciences,Life Sciences: Human Health Services,,8.77,2020-11-01,0
05927008,TYNEHEALTH LIMITED,325,10960300,0.724,0.724,,Large,09/06/2006 00:00:00,"Developing quality health and care provision to enable our communities to live better, healthier and longer lives",tynehealth.org.uk,NE29 7ST,Life Sciences,Life Sciences: Human Health Services,,0,,0
05427634,CONSILIENT HEALTH (UK) LIMITED,67,136436020,0.2985,0.025,0.572,Large,04/18/2005 00:00:00,"Consilient health is a pharmaceutical company with a rich heritage of commercialising products in areas such as women’s health, endocrinology, bone health and urology.",consilienthealth.com,W1W 5PF,Life Sciences,Life Sciences: Human Health Services,,0,,0
09870841,TECK-TRON LIMITED,78,111218261,1.049,1.653,0.445,Large,11/13/2015 00:00:00,"As a chemical blender, industrial contract manufacturer and contract chemical blending experts, we mix and formulate all sorts of products. enquire now.",techtron.co.uk,E10 7JQ,Life Sciences,Life Sciences: Chemical Products and Services,,0,,0
07450026,THE CENTRE FOR SUSTAINABLE HEALTHCARE LTD,41,2411703,0.32799999999999996,0.249,0.407,Small,11/24/2010 00:00:00,,sustainablehealthcare.org.uk,OX1 4HL,"Life Sciences, Net Zero","Life Sciences: Human Health Services, Net Zero: Green Finance",1107129,0.09,2022-07-01,0
09331486,LEUCID BIO LTD,44,3884202,0.479,0.479,,Small,11/27/2014 00:00:00,"Car t therapies with more durable responses, improving treatment outcomes and saving the lives of patients with refractory cancers.",leucid.com,CB25 9PD,"Engineering Biology Application, Life Sciences, Pharma","Engineering Biology Application: Health & Life Sciences, Life Sciences: Biology and Biotech, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",,11.5,2021-10-01,0
05210563,SYGNATURE DISCOVERY LIMITED,857,101112115,0.2425,0.227,0.258,Large,08/19/2004 00:00:00,"Sygnature discovery are a leading drug discovery cro with expertise across a range of therapeutic and biological target classes. an expert partner in disciplines including medicinal and computational chemistry, in vitro and in vivo pharmacology, dmpk, supported by informatics.",sygnaturediscovery.com,NG1 1GR,"Robotics and Autonomous systems, Biopharmaceutical, Life Sciences, MedTech, Research and Consulting - Physical Sciences and Engineering, Omics","Robotics and Autonomous systems: Healthcare: Pharma, Biopharmaceutical: Small Molecules, Life Sciences: Chemical Products and Services, Life Sciences: Biology and Biotech, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Omics: Metabolomics, Omics: Transcriptomics",,0,2021-06-01,0
00598696,FEEDBACK PLC,42,1374484,0.23049999999999998,0.303,0.158,Small,02/11/1958 00:00:00,"Feedback medical is focused on driving better outcomes for clinicians and patients. we produce innovative technology that enhances clinical communication, accessing and storing medical information.",fbkmed.com,EC4Y 0DT,Life Sciences,"Life Sciences: Research, Life Sciences: Life Sciences Manufacturing",,0,,0
12172831,DEVON DOCTORS SOUTH WEST LIMITED,137,4465514,0.9299999999999999,0.579,1.281,Medium,08/23/2019 00:00:00,Devon doctors ltd and its subsidiaries are social enterprises.,devondoctors.co.uk,AL7 4HL,Life Sciences,Life Sciences: Human Health Services,,0,,0
07035157,INMIND COMMUNITY SUPPORT SERVICES LIMITED,236,6523913,0.812,0.812,,Medium,09/30/2009 00:00:00,,inmind.co.uk,RG10 8NR,"Rehabilitation, Life Sciences","Rehabilitation: Cognitive Rehabilitation, Life Sciences: Human Health Services",,0,,0
06373341,IMAGEN THERAPEUTICS LIMITED,42,2188112,0.503,0.503,,Small,09/17/2007 00:00:00,,imagentherapeutics.com,N12 8LY,Life Sciences,Life Sciences: Biology and Biotech,101821,1.16,2022-10-01,0
04838884,BIOLINE REAGENTS LIMITED,39,26779175,0.101,-0.067,0.269,Medium,07/19/2003 00:00:00,"Bioline reagents is a primary manufacturer of specialised molecular biology products for the life science industry and research markets. it manufactures reagents including ultra-pure nucleotides, dna polymerases and mixes, dna markers, competent cells, products for rna analysis and other general reagents for molecular biology.",bioline.com,NW2 6EW,"Engineering Biology Supply Chain, Engineering Biology Application, Life Sciences, Omics","Engineering Biology Supply Chain: Physical Assets - Supply Chain Small Scale Manufacturing, Engineering Biology Supply Chain: Biological Materials & Reagents - Nucleotide synthesis & sequencing, Engineering Biology Supply Chain: Biological Materials & Reagents - Biological Materials & Reagents, Engineering Biology Application: Biological Materials & Reagents - Nucleotide synthesis & sequencing, Life Sciences: Biology and Biotech, Life Sciences: Synthetic Biotechnology, Omics: Transcriptomics",,0,2010-07-01,0
03716740,SAM GILPIN DEMOLITION LIMITED,120,5447098,0.27599999999999997,0.563,-0.011,Medium,02/22/1999 00:00:00,"Gilpin demolition group provide demolition services, including rail, bridge commercial and marine projects. gilpin also specialise in environmental services including asbestos removal and waste treatment and management",gilpindemolitiongroup.com,EX1 1JG,Life Sciences,Life Sciences: Environmental Sciences Products and Services,,0,,0
06573154,MYHEALTHCHECKED PLC,16,55785000,2.633,0.028,5.238,Large,04/22/2008 00:00:00,"Trusted covid-19 tests for travellers: fit to fly, day 2, day 8 and test to release",myhealthchecked.com,CF24 5EA,Life Sciences,Life Sciences: Human Health Services,,0,2016-05-01,0
09973585,BARINTHUS BIOTHERAPEUTICS (UK) LIMITED,131,908761,0.4095,0.44,0.379,Medium,01/27/2016 00:00:00,"Vaccitech develops immunotherapies and vaccines. it is a spin-out company from the university of oxford’s jenner institute, one of the most prestigious vaccine research centres in the world.",vaccitech.co.uk,OX11 0DF,"Engineering Biology Application, Biopharmaceutical, Life Sciences, Pharma","Engineering Biology Application: Health & Life Sciences, Biopharmaceutical: Vaccines, Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Synthetic Biotechnology, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",,236.96,2021-04-01,0
05876322,EVALUATE LIMITED,213,129322114,0.24,0.146,0.334,Large,07/14/2006 00:00:00,"Evaluate offers a pharmaceutical consulting and data analytics service helping clients to address unique scientific, clinical and commercial challenges.",evaluate.com,SE1 2AQ,Pharma,Pharma: Research and Data Analytics,,0,2016-11-01,0
SC336222,4D PHARMA RESEARCH LIMITED,25,1333770,0.26199999999999996,-0.049,0.573,Small,01/15/2008 00:00:00,"We understand that the bacteria of the gut microbiome have an important function in health and disease, but importantly – we understand how they function, and how they could be used as potential new therapies.",4dpharmaplc.com,G2 5HF,"Life Sciences, Pharma","Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma",,0,,0
03511342,MIND BLMK,147,2834331,0.222,0.233,0.211,Medium,02/16/1998 00:00:00,For better mental health,mind-blmk.org.uk,MK45 1AH,Life Sciences,Life Sciences: Human Health Services,,0,,0
06540985,I-PHARM CONSULTING LIMITED,74,40364340,0.21100000000000002,0.15,0.272,Large,03/20/2008 00:00:00,"I-pharm consulting provides award-winning international life sciences recruitment services and advice for pharmaceutical, biotech & medical device companies throughout the uk & ireland, europe, usa, australia and singapore.",i-pharmconsulting.com,EC2M 4YJ,"Business Support Services, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Business Support Services: Employment and Recruitment Services, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
SC575642,BIOCLAVIS LIMITED,17,1529307,0.325,0.325,,Small,09/06/2017 00:00:00,Bioclavis is a glasgow-based r&d and service lab leveraging the proprietary tempo-seq transcriptomic/genomic platform technology for efficient and affordable transcriptomics in precision diagnostics (including cdx development) and drug or biomarker discovery.,bioclavis.co.uk,G81 4XJ,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering, Omics","Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Life Sciences: Synthetic Biotechnology, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Omics: Transcriptomics",2634586.38,2.42,2022-06-01,0
08727263,YOUR.MD LIMITED,31,2226123,0.039,0.039,,Small,10/10/2013 00:00:00,The path to perfect health starts with self-care and healthily is here to guide you step by step.,livehealthily.com,BH8 9AY,"Life Sciences, Wearables and Quantified Self","Life Sciences: Human Health Services, Wearables and Quantified Self: Apps",,52.8,2022-09-01,0
10414057,KYMAB GROUP LIMITED,240,38057500,0.362,0.069,0.655,Large,10/06/2016 00:00:00,"Kymab, based in cambridge, uk, is working independently and with partners to provide novel solutions in drug and vaccine development. using our unique technology, we rapidly develop broad diversity, high-quality human antibodies for treating challenging diseases. we are building a rich pipeline of assets in four main therapeutic spaces: immuno-oncology, inflammation, haematology and infectious diseases, with clinical studies expected to begin in 2017.",kymab.com,CB22 3AT,"Engineering Biology Application, Biopharmaceutical, Life Sciences, Pharma","Engineering Biology Application: Health & Life Sciences, Biopharmaceutical: Vaccines, Biopharmaceutical: Small Molecules, Life Sciences: Biology and Biotech, Life Sciences: Research, Life Sciences: Synthetic Biotechnology, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",,0,,0
09267982,OBS MEDICS LTD,65,2192060,1.133,1.133,,Medium,10/16/2014 00:00:00,Obs medical is the global leader in the development and provision of predictive algorithms for identifying critical instability in patients | obs medical,www.obsmedical.com,MK6 5LQ,Life Sciences,"Life Sciences: Research, Life Sciences: Life Sciences Manufacturing",,0,,0
04793696,SYNAIRGEN RESEARCH LIMITED,46,105000,0.259,0.259,,Small,06/10/2003 00:00:00,"Synairgen is a drug discovery and development company founded to combat severe respiratory diseases. discover sng001, our breakthrough treatment for covid-19.",synairgen.com,SO16 6YD,Pharma,Pharma: Pharma and BioPharma,,0,,0
07585003,SIRONA CARE & HEALTH C.I.C.,5959,358724828,0.3285,0.321,0.336,Large,03/30/2011 00:00:00,,sirona-cic.org.uk,BS15 9TR,Life Sciences,Life Sciences: Human Health Services,13868,0,,0
10989365,GREY WOLF THERAPEUTICS LIMITED,25,2246949,0.406,0.406,,Small,09/29/2017 00:00:00,By targeting the erap proteases in the antigen presentation pathway grey wolf aims to change the neoantigen repertoire in cancer.,www.greywolftherapeutics.com,OX14 4RY,Life Sciences,Life Sciences: Biology and Biotech,533438,96.34,2024-05-01,0
10987915,INMIND HEALTHCARE LIMITED,1282,29032883,0.5209999999999999,1.013,0.029,Large,09/29/2017 00:00:00,,inmind.co.uk,RG10 8NR,"Rehabilitation, Life Sciences","Rehabilitation: Cognitive Rehabilitation, Life Sciences: Human Health Services",,0,,0
00827957,ICAM ENGINEERING LTD.,48,6344090,0.202,0.202,,Small,11/19/1964 00:00:00,"Icam is a total solution provider supplying vacuum gas and fluid handling products and systems. supplying the following industries: semiconductor, pharmaceutical, aerospace, chemical, oil & gas, water & waste water.",icamengineering.com,CH5 4DS,Life Sciences,Life Sciences: Chemical Products and Services,62978,0,,0
12111885,RESET HEALTH LIMITED,63,2124487,0.732,0.732,,Medium,07/19/2019 00:00:00,,resethealth.clinic,EC4M 7WS,Life Sciences,Life Sciences: Human Health Services,,0,,0
08871372,ALNYLAM UK LIMITED,193,164339807,0.44099999999999995,0.308,0.574,Large,01/31/2014 00:00:00,"Learn about alnylam pharmaceuticals, rnai therapeutics, and the company's efforts in treating amyloidosis, hyperoxaluria, and porphyria.",alnylam.com,SL6 1DA,"Life Sciences, Pharma","Life Sciences: Research, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",,0,,0
11106782,NEWSON HEALTH LIMITED,395,15318100,1.15,1.15,,Large,12/12/2017 00:00:00,,balance-menopause.com,CV37 6HB,"Life Sciences, Wearables and Quantified Self","Life Sciences: Human Health Services, Wearables and Quantified Self: Apps",,0,,0
11810723,AUTOLOMOUS LTD,28,1331142,0.348,0.348,,Small,02/06/2019 00:00:00,We empower advanced therapy manufacturers to gain new insights and efficiencies within their workflows through our streamlined data management platform.,autolomous.com,N1 7GU,Engineering Biology Supply Chain,Engineering Biology Supply Chain: Computational - AI / Bioinformatics / Omics / Software,1464292.76,1.52,2023-06-01,0
09669815,METRION BIOSCIENCES LTD,62,7891435,0.2835,0.26,0.307,Medium,07/03/2015 00:00:00,Metrion biosciences is a specialist ion channel contract research organisation providing drug discovery services to pharmaceutical and bioscience customers,metrionbiosciences.com,CB21 6AL,"Engineering Biology Application, Life Sciences","Engineering Biology Application: Health & Life Sciences, Life Sciences: Biology and Biotech",1036251.8,7.5,2023-12-01,0
08077110,REGENERUS LABORATORIES LIMITED,27,921778,0.268,0.268,,Small,05/21/2012 00:00:00,"Who we are lorem ipsum dolor sit amet, consectetur adipiscing elit. phasellus auctor, lectus et elementum vestibulum, felis massa efficitur magna, vitae euismod nunc nibh in felis. donec dignissim congue volutpat. fusce mattis urna ac maximus posuere. in sagittis lacus a neque accumsan, a suscipit tellus vestibulum. al",regeneruslabs.com,W1H 1DP,Life Sciences,Life Sciences: Human Health Services,,0,,0
11119959,AMPHISTA THERAPEUTICS LIMITED,135,10703151,1.114,1.114,,Medium,12/20/2017 00:00:00,,amphista.com,CB21 6GQ,"Engineering Biology Application, Life Sciences","Engineering Biology Application: Health & Life Sciences, Life Sciences: Biology and Biotech",,44.13,2022-12-01,0
08306196,IPULSE LIMITED,661,195780315,0.466,0.536,0.396,Large,11/23/2012 00:00:00,Cyden designs and manufactures ipl hair removal products for use in the home combining technological innovation with clinical understanding.,cyden.com,SA1 8QB,Life Sciences,"Life Sciences: Research, Life Sciences: Life Sciences Manufacturing",,0,,0
06528826,SYNAPTIQ HEALTH LIMITED,193,10247958,0.8925000000000001,1.681,0.104,Medium,03/10/2008 00:00:00,Emotive a global healthcare communications agency who create inspiring medical communications.,emotiveagency.com,SL6 1EF,Life Sciences,Life Sciences: Research,,0,,0
10853764,NOISE CONSULTANTS LIMITED,32,1339585,0.227,0.227,,Small,07/06/2017 00:00:00,Noise consultants provides independent expert advice and assessments covering all aspects of environmental noise and vibration across a wide range of sectors.,noiseconsultants.co.uk,BS1 4UD,Life Sciences,Life Sciences: Environmental Sciences Products and Services,,0,,0
05044723,INTERNATIONAL HEALTH PARTNERS (UK) LIMITED,39,14194268,0.21250000000000002,0.266,0.159,Medium,02/16/2004 00:00:00,,ihpuk.org,WC1X 8HN,Life Sciences,Life Sciences: Human Health Services,,0,,0
04150044,OFF THE RECORD (BRISTOL),172,4048351,0.22949999999999998,0.286,0.173,Medium,01/30/2001 00:00:00,Otr is a mental health social movement by and for young people aged 11-25 living in bristol and south gloucestershire.,otrbristol.org.uk,BS2 0BH,Life Sciences,Life Sciences: Human Health Services,,0,,0
09911577,3-D MATRIX UK LIMITED,31,1237227,0.251,0.251,,Small,12/10/2015 00:00:00,3-d matrix is a medical device company revolutionising bleeding management in healthcare procedures using self-assembling peptide technology,3dmatrix.com,WC2B 5AH,Life Sciences,Life Sciences: Life Sciences Manufacturing,,0,,0
05797585,ANGLE EUROPE LIMITED,183,1299591,0.242,0.285,0.199,Medium,04/26/2006 00:00:00,"Angle plc, providing translational researchers with the ability to capture and harvest circulating tumor cells and other rare cells of interest.",angleplc.com,GU2 7AF,Biopharmaceutical,Biopharmaceutical: Advanced Therapy Medicinal Products (ATMPs),,0,,0
07543947,KALVISTA PHARMACEUTICALS LIMITED,96,9966371,0.284,0.284,,Medium,02/25/2011 00:00:00,,kalvista.com,SP4 0BF,"Biopharmaceutical, Pharma","Biopharmaceutical: Small Molecules, Pharma: Targeted Therapies, Pharma: Pharma and BioPharma",4816369,29.08,2017-10-01,0
12107873,"EXACT SCIENCES INNOVATION, LTD",110,738901,1.966,1.966,,Medium,07/17/2019 00:00:00,"Privacy policy for exact sciences, which is focused on the early detection of colorectal cancer.",exactsciences.com,SE1 7LY,"Engineering Biology Application, Pharma","Engineering Biology Application: Health & Life Sciences, Pharma: Pharma and BioPharma",306832,8.87,2020-10-01,0
